id|name|rarity|type|attribute|power|counter|color|card_type|effect|image_url|alternate_art|series_id|series_name
OP02-054|Gecko Moria|C|CHARACTER|Special|6000|1000|Blue|The Seven Warlords of the Sea/Thriller Bark Pirates|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP02-054_p1.png?250214|True|569017|Blue Donquixote Doflamingo- [ST-17]
OP02-057|Bartholomew Kuma|UC|CHARACTER|Strike|3000|1000|Blue|The Seven Warlords of the Sea/Revolutionary Army|[On Play] Look at 2 cards from the top of your deck; reveal up to 1 {The Seven Warlords of the Sea} type card and add it to your hand. Then, place the rest at the top or bottom of the deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/OP02-057_p1.png?250214|True|569017|Blue Donquixote Doflamingo- [ST-17]
P-030|Jinbe|P|CHARACTER|Strike|5000|1000|Blue|Fish-Man/The Seven Warlords of the Sea/The Sun Pirates|[On K.O.] Place up to 1 Character with a cost of 3 or less at the bottom of the owner's deck.|https://en.onepiece-cardgame.com/images/cardlist/card/P-030_p1.png?250214|True|569017|Blue Donquixote Doflamingo- [ST-17]
ST03-002|Edward Weevil|C|CHARACTER|Slash|5000|1000|Blue|The Seven Warlords of the Sea|-|https://en.onepiece-cardgame.com/images/cardlist/card/ST03-002_p1.png?250214|True|569017|Blue Donquixote Doflamingo- [ST-17]
ST03-004|Gecko Moria|C|CHARACTER|Special|5000|1000|Blue|The Seven Warlords of the Sea/Thriller Bark Pirates|[On Play] Add up to 1 {The Seven Warlords of the Sea} or {Thriller Bark Pirates} type Character with a cost of 4 or less other than [Gecko Moria] from your trash to your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/ST03-004_p2.png?250214|True|569017|Blue Donquixote Doflamingo- [ST-17]
ST03-005|Dracule Mihawk|C|CHARACTER|Slash|5000|2000|Blue|The Seven Warlords of the Sea|[DON!! x1] [When Attacking] Draw 2 cards and trash 2 cards from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/ST03-005_p2.png?250214|True|569017|Blue Donquixote Doflamingo- [ST-17]
ST03-008|Trafalgar Law|C|CHARACTER|Slash|1000|-|Blue|The Seven Warlords of the Sea/Heart Pirates|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)|https://en.onepiece-cardgame.com/images/cardlist/card/ST03-008_p4.png?250214|True|569017|Blue Donquixote Doflamingo- [ST-17]
ST17-001|Crocodile|C|CHARACTER|Special|5000|1000|Blue|The Seven Warlords of the Sea/Baroque Works|[On Play] Reveal 1 card from the top of your deck. If that card is a {The Seven Warlords of the Sea} type card, draw 2 cards and place 1 card from your hand at the top of your deck.|https://en.onepiece-cardgame.com/images/cardlist/card/ST17-001.png?250214|False|569017|Blue Donquixote Doflamingo- [ST-17]
ST17-002|Trafalgar Law|SR|CHARACTER|Slash|5000|1000|Blue|The Seven Warlords of the Sea/Heart Pirates|[On Play] You may return 1 of your Characters to the owner's hand: If your Leader has the {The Seven Warlords of the Sea} type, return up to 1 Character with a cost of 4 or less to the owner's hand.|https://en.onepiece-cardgame.com/images/cardlist/card/ST17-002.png?250214|False|569017|Blue Donquixote Doflamingo- [ST-17]
ST17-003|Buggy|C|CHARACTER|Slash|2000|2000|Blue|The Seven Warlords of the Sea/Buggy's Delivery|[On Play] Look at 3 cards from the top of your deck and place them at the top of your deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/ST17-003.png?250214|False|569017|Blue Donquixote Doflamingo- [ST-17]
ST17-004|Boa Hancock|SR|CHARACTER|Special|6000|-|Blue|The Seven Warlords of the Sea/Kuja Pirates|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Look at 3 cards from the top of your deck and place them at the top or bottom of your deck in any order. Then, give up to 1 rested DON!! card to 1 of your {The Seven Warlords of the Sea} type Leader or Character cards.|https://en.onepiece-cardgame.com/images/cardlist/card/ST17-004.png?250214|False|569017|Blue Donquixote Doflamingo- [ST-17]
ST17-005|Marshall.D.Teach|C|CHARACTER|Special|3000|1000|Blue|The Seven Warlords of the Sea/Blackbeard Pirates|[Activate: Main] [Once Per Turn] You may place 1 card from your hand at the top of your deck: Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.|https://en.onepiece-cardgame.com/images/cardlist/card/ST17-005.png?250214|False|569017|Blue Donquixote Doflamingo- [ST-17]
P-029|Bartolomeo|P|CHARACTER|Special|3000|1000|Green|FILM/Supernovas/Barto Club|[End of Your Turn] You may rest this Character: Set up to 1 of your {FILM} type Characters other than [Bartolomeo] as active.|https://en.onepiece-cardgame.com/images/cardlist/card/P-029_p1.png?250214|True|569016|Green Uta- [ST-16]
P-057|Fleeting Lullaby|P|EVENT||-|-|Green|Music/FILM|[Main] If your Leader is [Uta], up to 2 of your opponent's rested Characters with a cost of 4 or less will not become active in your opponent's next Refresh Phase.|https://en.onepiece-cardgame.com/images/cardlist/card/P-057_p1.png?250214|True|569016|Green Uta- [ST-16]
P-058|Where the Wind Blows|P|EVENT||-|-|Green|Music/FILM|[Main] If your Leader is [Uta], set all of your {FILM} type Characters as active at the end of this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/P-058_p1.png?250214|True|569016|Green Uta- [ST-16]
P-059|The World's Continuation|P|EVENT||-|-|Green|Music/FILM|[Counter] If your Leader is [Uta], you may return any number of Characters on your field to the owner's hand. Up to 1 of your Leader or Character cards gains +2000 power during this battle for every returned Character.|https://en.onepiece-cardgame.com/images/cardlist/card/P-059_p1.png?250214|True|569016|Green Uta- [ST-16]
P-060|Tot Musica|P|EVENT||-|-|Green|Music/FILM|[Main] You may rest 1 of your [Uta] cards: Rest up to 2 of your opponent's DON!! cards.|https://en.onepiece-cardgame.com/images/cardlist/card/P-060_p1.png?250214|True|569016|Green Uta- [ST-16]
P-061|Monkey.D.Luffy|P|CHARACTER|Strike|10000|1000|Green|FILM/Straw Hat Crew|-|https://en.onepiece-cardgame.com/images/cardlist/card/P-061_p1.png?250214|True|569016|Green Uta- [ST-16]
ST11-001|Uta|L|LEADER|Special|5000|-|Green|FILM|[DON!! x1] [When Attacking] [Once Per Turn] Reveal 1 card from the top of your deck and add up to 1 {FILM} type card to your hand. Then, place the rest at the bottom of your deck.|https://en.onepiece-cardgame.com/images/cardlist/card/ST11-001_p1.png?250214|True|569016|Green Uta- [ST-16]
ST11-003|Backlight|C|EVENT||-|-|Green|Music/FILM|[Main] If your Leader is [Uta], choose one:• Rest up to 1 of your opponent's Characters with a cost of 5 or less.• K.O. up to 1 of your opponent's rested Characters with a cost of 5 or less.|https://en.onepiece-cardgame.com/images/cardlist/card/ST11-003_p2.png?250214|True|569016|Green Uta- [ST-16]
ST11-004|New Genesis|SR|EVENT||-|-|Green|Music/FILM|[Main] If your Leader is [Uta], look at 3 cards from the top of your deck; reveal up to 1 {FILM} type card other than [New Genesis] and add it to your hand. Then, place the rest at the bottom of your deck in any order and set up to 1 of your DON!! cards as active.|https://en.onepiece-cardgame.com/images/cardlist/card/ST11-004_p2.png?250214|True|569016|Green Uta- [ST-16]
ST11-005|I'm invincible|C|EVENT||-|-|Green|Music/FILM|[Main] Set up to 1 of your [Uta] Leader as active.|https://en.onepiece-cardgame.com/images/cardlist/card/ST11-005_p2.png?250214|True|569016|Green Uta- [ST-16]
ST16-001|Uta|SR|CHARACTER|Special|6000|-|Green|FILM|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Activate: Main] [Once Per Turn] You may trash 1 {FILM} type card from your hand: Give up to 1 rested DON!! card to your Leader or 1 of your Characters.|https://en.onepiece-cardgame.com/images/cardlist/card/ST16-001.png?250214|False|569016|Green Uta- [ST-16]
ST16-002|Gordon|C|CHARACTER|Wisdom|-|1000|Green|FILM|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Your Opponent's Attack] You may trash any number of {Music} type cards from your hand. Your Leader or 1 of your Characters gains +1000 power during this battle for every card trashed.|https://en.onepiece-cardgame.com/images/cardlist/card/ST16-002.png?250214|False|569016|Green Uta- [ST-16]
ST16-003|Charlotte Katakuri|C|CHARACTER|Strike|4000|1000|Green|FILM/Big Mom Pirates|If your Leader has the {FILM} type and you have 6 or more rested cards, this Character gains +2000 power.|https://en.onepiece-cardgame.com/images/cardlist/card/ST16-003.png?250214|False|569016|Green Uta- [ST-16]
ST16-004|Shanks|SR|CHARACTER|Slash|11000|-|Green|FILM/The Four Emperors/Red-Haired Pirates|[On Play] K.O. up to 1 of your opponent's rested Characters.|https://en.onepiece-cardgame.com/images/cardlist/card/ST16-004.png?250214|False|569016|Green Uta- [ST-16]
ST16-005|Monkey.D.Luffy|C|CHARACTER|Strike|3000|2000|Green|FILM/Supernovas/Straw Hat Crew|If you have a rested [Uta], this Character gains +1000 power.|https://en.onepiece-cardgame.com/images/cardlist/card/ST16-005.png?250214|False|569016|Green Uta- [ST-16]
OP02-001|Edward.Newgate|L|LEADER|Special|6000|-|Red|The Four Emperors/Whitebeard Pirates|[End of Your Turn] Add 1 card from the top of your Life cards to your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP02-001_p2.png?250214|True|569015|Red Edward.Newgate- [ST-15]
OP02-008|Jozu|R|CHARACTER|Strike|4000|2000|Red|Whitebeard Pirates|"[DON!! x1] If you have 2 or less Life cards and your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush].(This card can attack on the turn in which it is played.)"|https://en.onepiece-cardgame.com/images/cardlist/card/OP02-008_p1.png?250214|True|569015|Red Edward.Newgate- [ST-15]
OP02-018|Marco|R|CHARACTER|Special|5000|1000|Red|Whitebeard Pirates|"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On K.O.] You may trash 1 card with a type including ""Whitebeard Pirates"" from your hand: If you have 2 or less Life cards, play this Character card from your trash rested."|https://en.onepiece-cardgame.com/images/cardlist/card/OP02-018_p2.png?250214|True|569015|Red Edward.Newgate- [ST-15]
OP02-019|Rakuyo|UC|CHARACTER|Strike|4000|1000|Red|Whitebeard Pirates|"[DON!! x1] [Your Turn] All of your Characters with a type including ""Whitebeard Pirates"" gain +1000 power."|https://en.onepiece-cardgame.com/images/cardlist/card/OP02-019_p1.png?250214|True|569015|Red Edward.Newgate- [ST-15]
OP02-023|You May Be a Fool...but I Still Love You|C|EVENT||-|-|Red|The Four Emperors/Whitebeard Pirates|[Main] If you have 3 or less Life cards, you cannot add Life cards to your hand using your own effects during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/OP02-023_p1.png?250214|True|569015|Red Edward.Newgate- [ST-15]
OP03-003|Izo|R|CHARACTER|Ranged|2000|1000|Red|Land of Wano/Whitebeard Pirates|"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""Whitebeard Pirates"" other than [Izo] and add it to your hand. Then, place the rest at the bottom of your deck in any order."|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-003_p2.png?250214|True|569015|Red Edward.Newgate- [ST-15]
OP03-006|Speed Jil|C|CHARACTER|Slash|6000|1000|Red|Whitebeard Pirates|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-006_p1.png?250214|True|569015|Red Edward.Newgate- [ST-15]
OP03-007|Namule|C|CHARACTER|Strike|5000|1000|Red|Fish-Man/Whitebeard Pirates|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-007_p1.png?250214|True|569015|Red Edward.Newgate- [ST-15]
OP03-009|Haruta|C|CHARACTER|Slash|3000|1000|Red|Whitebeard Pirates|[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-009_p1.png?250214|True|569015|Red Edward.Newgate- [ST-15]
OP03-010|Fossa|C|CHARACTER|Slash|2000|1000|Red|Whitebeard Pirates|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-010_p1.png?250214|True|569015|Red Edward.Newgate- [ST-15]
ST15-001|Atmos|C|CHARACTER|Slash|5000|1000|Red|Whitebeard Pirates|[When Attacking] If your Leader is [Edward.Newgate], you cannot add Life cards to your hand using your own effects during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST15-001.png?250214|False|569015|Red Edward.Newgate- [ST-15]
ST15-002|Edward.Newgate|SR|CHARACTER|Special|8000|-|Red|The Four Emperors/Whitebeard Pirates|[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.[Activate: Main] You may rest this Character: K.O. up to 1 of your opponent's Characters with 5000 power or less.|https://en.onepiece-cardgame.com/images/cardlist/card/ST15-002.png?250214|False|569015|Red Edward.Newgate- [ST-15]
ST15-003|Kingdew|C|CHARACTER|Strike|4000|1000|Red|Whitebeard Pirates|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Opponent's Turn] When this Character is K.O.'d by an effect, up to 1 of your Leader gains +2000 power during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST15-003.png?250214|False|569015|Red Edward.Newgate- [ST-15]
ST15-004|Thatch|C|CHARACTER|Slash|2000|2000|Red|Whitebeard Pirates|"[On Play] If your Leader's type includes ""Whitebeard Pirates"", give up to 1 of your opponent's Characters −2000 power during this turn. Then, add 1 card from the top of your Life cards to your hand."|https://en.onepiece-cardgame.com/images/cardlist/card/ST15-004.png?250214|False|569015|Red Edward.Newgate- [ST-15]
ST15-005|Portgas.D.Ace|SR|CHARACTER|Special|6000|1000|Red|Whitebeard Pirates|"If your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush].(This card can attack on the turn in which it is played.)[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may give this Character −2000 power during this turn instead."|https://en.onepiece-cardgame.com/images/cardlist/card/ST15-005.png?250214|False|569015|Red Edward.Newgate- [ST-15]
ST14-001|Monkey.D.Luffy|L|LEADER|Strike|5000|-|Black|Straw Hat Crew|[DON!! x1] All of your Characters gain +1 cost. If you have a Character with a cost of 8 or more, this Leader gains +1000 power.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-001.png?250214|False|569014|3D2Y- [ST-14]
ST14-002|Usopp|C|CHARACTER|Ranged|4000|1000|Black|Straw Hat Crew|[DON!! x1] [When Attacking] If you have a Character with a cost of 8 or more, K.O. up to 1 of your opponent's Characters with a cost of 4 or less.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-002.png?250214|False|569014|3D2Y- [ST-14]
ST14-003|Sanji|SR|CHARACTER|Strike|6000|-|Black|Straw Hat Crew|[On Play] If you have a Character with a cost of 6 or more, K.O. up to 1 of your opponent's Characters with a cost of 5 or less.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-003.png?250214|False|569014|3D2Y- [ST-14]
ST14-004|Jinbe|C|CHARACTER|Strike|4000|1000|Black|Fish-Man/The Sun Pirates|[Activate: Main] [Once Per Turn] Up to 1 of your black {Straw Hat Crew} type Characters gains +2 cost until the end of your opponent's next turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-004.png?250214|False|569014|3D2Y- [ST-14]
ST14-005|Tony Tony.Chopper|C|CHARACTER|Wisdom|6000|1000|Black|Animal/Straw Hat Crew|-|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-005.png?250214|False|569014|3D2Y- [ST-14]
ST14-006|Nami|SR|CHARACTER|Special|2000|1000|Black|Straw Hat Crew|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If you have 6 or less cards in your hand and a Character with a cost of 8 or more, draw 1 card.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-006.png?250214|False|569014|3D2Y- [ST-14]
ST14-007|Nico Robin|C|CHARACTER|Strike|7000|1000|Black|Straw Hat Crew|[On Play]/[When Attacking] If you have a Character with a cost of 8 or more, give up to 1 of your opponent's Characters −5 cost during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-007.png?250214|False|569014|3D2Y- [ST-14]
ST14-008|Haredas|C|CHARACTER|Wisdom|-|2000|Black|Sky Island|[Activate: Main] You may rest this Character: Up to 1 of your black {Straw Hat Crew} type Characters gains +2 cost until the end of your opponent's next turn. Then, if you have a Character with a cost of 8 or more, draw 1 card and trash 1 card from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-008.png?250214|False|569014|3D2Y- [ST-14]
ST14-009|Franky|C|CHARACTER|Special|6000|1000|Black|Straw Hat Crew|[DON!! x1] [Opponent's Turn] If you have a Character with a cost of 6 or more, this Character cannot be K.O.'d by your opponent's effects and gains +2000 power.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-009.png?250214|False|569014|3D2Y- [ST-14]
ST14-010|Brook|C|CHARACTER|Slash|7000|1000|Black|Straw Hat Crew|-|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-010.png?250214|False|569014|3D2Y- [ST-14]
ST14-011|Heracles|C|CHARACTER|Wisdom|2000|2000|Black|Bowin Island|[Activate: Main] You may rest this Character: Up to 1 of your black {Straw Hat Crew} type Characters gains +2 cost until the end of your opponent's next turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-011.png?250214|False|569014|3D2Y- [ST-14]
ST14-012|Monkey.D.Luffy|C|CHARACTER|Strike|10000|-|Black|Straw Hat Crew|If you have a Character with a cost of 10 or more, this Character gains [Rush].(This card can attack on the turn in which it is played.)|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-012.png?250214|False|569014|3D2Y- [ST-14]
ST14-013|Roronoa Zoro|C|CHARACTER|Slash|8000|1000|Black|Straw Hat Crew|-|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-013.png?250214|False|569014|3D2Y- [ST-14]
ST14-014|Gum-Gum Giant Rifle|C|EVENT||-|-|Black|Straw Hat Crew|[Counter] If you have a Character with a cost of 8 or more, up to 1 of your Leader or Character cards gains +3000 power during this battle.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-014.png?250214|False|569014|3D2Y- [ST-14]
ST14-015|Gum-Gum Diable Three-Swords Style Mouten Jet Six Hundred Pound Phoenix Cannon|C|EVENT||-|-|Black|Straw Hat Crew|[Main] Up to 1 of your Leader or Character cards gains +3000 power during this turn. Then, if you have a Character with a cost of 8 or more, K.O. up to 1 of your opponent's Characters with a cost of 2 or less.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-015.png?250214|False|569014|3D2Y- [ST-14]
ST14-016|I Have My Crew!!|C|EVENT||-|-|Black|Straw Hat Crew|[Main] Draw 1 card. Then, up to 1 of your Characters gains +3 cost until the end of your opponent's next turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-016.png?250214|False|569014|3D2Y- [ST-14]
ST14-017|Thousand Sunny|C|STAGE||-|-|Black|Straw Hat Crew|All of your black {Straw Hat Crew} type Characters gain +1 cost.[On Play] If your Leader has the {Straw Hat Crew} type, draw 1 card.|https://en.onepiece-cardgame.com/images/cardlist/card/ST14-017.png?250214|False|569014|3D2Y- [ST-14]
ST13-001|Sabo|L|LEADER|Special|5000|-|Red/Yellow|Dressrosa/Revolutionary Army|[DON!! x1] [Activate: Main] [Once Per Turn] You may add 1 of your Characters with a cost of 3 or more and 7000 power or more to the top of your Life cards face-up: Up to 1 of your Characters gains +2000 power until the start of your next turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-001.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-001|Sabo|L|LEADER|Special|5000|-|Red/Yellow|Dressrosa/Revolutionary Army|[DON!! x1] [Activate: Main] [Once Per Turn] You may add 1 of your Characters with a cost of 3 or more and 7000 power or more to the top of your Life cards face-up: Up to 1 of your Characters gains +2000 power until the start of your next turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-001_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-002|Portgas.D.Ace|L|LEADER|Special|5000|-|Blue/Yellow|Whitebeard Pirates|[DON!! x2] [Activate: Main] [Once Per Turn] Look at 5 cards from the top of your deck and add up to 1 Character card with a cost of 5 to the top of your Life cards face-up. Then, place the rest at the bottom of your deck in any order.[End of Your Turn] Trash all your face-up Life cards.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-002.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-002|Portgas.D.Ace|L|LEADER|Special|5000|-|Blue/Yellow|Whitebeard Pirates|[DON!! x2] [Activate: Main] [Once Per Turn] Look at 5 cards from the top of your deck and add up to 1 Character card with a cost of 5 to the top of your Life cards face-up. Then, place the rest at the bottom of your deck in any order.[End of Your Turn] Trash all your face-up Life cards.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-002_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-003|Monkey.D.Luffy|L|LEADER|Strike|5000|-|Black/Yellow|Supernovas/Straw Hat Crew|Your face-up Life cards are placed at the bottom of your deck instead of being added to your hand, according to the rules.[DON!! x2] [Activate: Main] [Once Per Turn] You may trash 1 card from your hand: If you have 0 Life cards, add up to 2 Character cards with a cost of 5 from your hand or trash to the top of your Life cards face-up.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-003.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-003|Monkey.D.Luffy|L|LEADER|Strike|5000|-|Black/Yellow|Supernovas/Straw Hat Crew|Your face-up Life cards are placed at the bottom of your deck instead of being added to your hand, according to the rules.[DON!! x2] [Activate: Main] [Once Per Turn] You may trash 1 card from your hand: If you have 0 Life cards, add up to 2 Character cards with a cost of 5 from your hand or trash to the top of your Life cards face-up.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-003_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-004|Edward.Newgate|C|CHARACTER|Special|7000|1000|Yellow|The Four Emperors/Whitebeard Pirates|[On Play] Add 1 card from the top of your deck to the top of your Life cards. Then, look at all your Life cards; place 1 card at the top of your deck and place the rest back in your Life area in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-004.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-004|Edward.Newgate|C|CHARACTER|Special|7000|1000|Yellow|The Four Emperors/Whitebeard Pirates|[On Play] Add 1 card from the top of your deck to the top of your Life cards. Then, look at all your Life cards; place 1 card at the top of your deck and place the rest back in your Life area in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-004_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-005|Emporio.Ivankov|R|CHARACTER|Special|4000|1000|Yellow|Revolutionary Army|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] You may trash 1 card from the top or bottom of your Life cards: Reveal up to 1 Character card with a cost of 5 from your hand and add it to the top of your Life cards face-down.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-005.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-005|Emporio.Ivankov|R|CHARACTER|Special|4000|1000|Yellow|Revolutionary Army|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] You may trash 1 card from the top or bottom of your Life cards: Reveal up to 1 Character card with a cost of 5 from your hand and add it to the top of your Life cards face-down.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-005_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-006|Curly.Dadan|C|CHARACTER|Slash|4000|1000|Yellow|Mountain Bandits|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Play up to 1 each of [Sabo], [Portgas.D.Ace], and [Monkey.D.Luffy] with a cost of 2 from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-006.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-006|Curly.Dadan|C|CHARACTER|Slash|4000|1000|Yellow|Mountain Bandits|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Play up to 1 each of [Sabo], [Portgas.D.Ace], and [Monkey.D.Luffy] with a cost of 2 from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-006_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-007|Sabo|C|CHARACTER|Strike|2000|1000|Yellow|Goa Kingdom|[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Sabo] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-007.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-007|Sabo|C|CHARACTER|Strike|2000|1000|Yellow|Goa Kingdom|[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Sabo] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-007_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-008|Sabo|SR|CHARACTER|Special|6000|1000|Yellow|Dressrosa/Revolutionary Army|[On Play] You may trash 1 card from the top or bottom of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-008.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-008|Sabo|SR|CHARACTER|Special|6000|1000|Yellow|Dressrosa/Revolutionary Army|[On Play] You may trash 1 card from the top or bottom of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-008_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-009|Shanks|C|CHARACTER|Slash|7000|-|Yellow|The Four Emperors/Red-Haired Pirates|[On Play] You may turn 1 of your face-up Life cards face-down: If your opponent has 7 or more cards in their hand, trash up to 1 card from the top of your opponent's Life cards.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-009.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-009|Shanks|C|CHARACTER|Slash|7000|-|Yellow|The Four Emperors/Red-Haired Pirates|[On Play] You may turn 1 of your face-up Life cards face-down: If your opponent has 7 or more cards in their hand, trash up to 1 card from the top of your opponent's Life cards.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-009_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-010|Portgas.D.Ace|C|CHARACTER|Strike|2000|1000|Yellow|Goa Kingdom|[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Portgas.D.Ace] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-010.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-010|Portgas.D.Ace|C|CHARACTER|Strike|2000|1000|Yellow|Goa Kingdom|[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Portgas.D.Ace] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-010_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-011|Portgas.D.Ace|SR|CHARACTER|Special|7000|-|Yellow|Whitebeard Pirates|[On Play] If you have 2 or less Life cards, this Character gains [Rush].(This card can attack on the turn in which it is played.)|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-011.png?250214|False|569013|The Three Brothers- [ST-13]
ST13-011|Portgas.D.Ace|SR|CHARACTER|Special|7000|-|Yellow|Whitebeard Pirates|[On Play] If you have 2 or less Life cards, this Character gains [Rush].(This card can attack on the turn in which it is played.)|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-011_p1.png?250214|True|569013|The Three Brothers- [ST-13]
ST13-012|Makino|C|CHARACTER|Wisdom|-|2000|Yellow|Windmill Village|[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Look at all of your Life cards and place them back in your Life area in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/ST13-012.png?250214|False|569013|The Three Brothers- [ST-13]
